OMOP	SPOKE
45607650	C0016658
45583498	C0016658
45568962	C0016658
45559303	C0016658
45598044	C0016658
45607651	C0016658
45559300	C0016658
45578635	C0016658
45544982	C0016658
45578634	C0016658
45573880	C0016658
45593232	C0016658
45544983	C0016658
45578627	C0016658
45540158	C0016658
45578628	C0016658
45573878	C0016658
45583503	C0016658
45573875	C0016658
45598037	C0016658
45607648	C0016658
35208250	C0003615
35208250	DOID:8337
35208251	C0003615
35208251	DOID:8337
44830153	C0003615
44830153	DOID:8337
44834808	C0003615
44834808	DOID:8337
44820536	DOID:9733
44833204	DOID:9733
44820537	DOID:9733
44836759	DOID:9733
44823945	DOID:9733
44819334	DOID:9733
44834408	DOID:9733
44833205	DOID:9733
45563984	C0022408
45563984	DOID:381
45563984	DOID:848
45602682	C0022408
45602682	DOID:381
45602682	DOID:848
44823507	C0022408
44823507	DOID:381
44823507	DOID:848
45535146	C0022408
45535146	DOID:381
45535146	DOID:848
45597902	C0022408
45597902	DOID:381
45597902	DOID:848
45602686	C0022408
45602686	DOID:381
45602686	DOID:848
45549665	C0022408
45549665	DOID:381
45549665	DOID:848
45597898	C0022408
45597898	DOID:381
45597898	DOID:848
45602685	C0022408
45602685	DOID:381
45602685	DOID:848
45568815	C0022408
45568815	DOID:381
45568815	DOID:848
45540029	C0022408
45540029	DOID:381
45540029	DOID:848
45535147	C0022408
45535147	DOID:381
45535147	DOID:848
45597903	C0022408
45597903	DOID:381
45597903	DOID:848
45593084	C0022408
45593084	DOID:381
45593084	DOID:848
45559166	C0022408
45559166	DOID:381
45559166	DOID:848
45597899	C0022408
45597899	DOID:381
45597899	DOID:848
45583367	C0022408
45583367	DOID:381
45583367	DOID:848
45573732	C0022408
45573732	DOID:381
45573732	DOID:848
45597901	C0022408
45597901	DOID:381
45597901	DOID:848
45607496	C0022408
45607496	DOID:381
45607496	DOID:848
45573731	C0022408
45573731	DOID:381
45573731	DOID:848
45607499	C0022408
45607499	DOID:381
45607499	DOID:848
45607498	C0022408
45607498	DOID:381
45607498	DOID:848
45578471	C0022408
45578471	DOID:381
45578471	DOID:848
45554435	C0022408
45554435	DOID:381
45554435	DOID:848
45549662	C0022408
45549662	DOID:381
45549662	DOID:848
45535143	C0022408
45535143	DOID:381
45535143	DOID:848
45563985	C0022408
45563985	DOID:381
45563985	DOID:848
45535136	C0022408
45535136	DOID:381
45535136	DOID:848
45568816	C0022408
45568816	DOID:381
45568816	DOID:848
45568817	C0022408
45568817	DOID:381
45568817	DOID:848
45535137	C0022408
45535137	DOID:381
45535137	DOID:848
45588207	C0022408
45588207	DOID:381
45588207	DOID:848
45568814	C0022408
45568814	DOID:381
45568814	DOID:848
45602688	C0022408
45602688	DOID:381
45602688	DOID:848
45544839	C0022408
45544839	DOID:381
45544839	DOID:848
45554438	C0022408
45554438	DOID:381
45554438	DOID:848
45559163	C0022408
45559163	DOID:381
45559163	DOID:848
45602690	C0022408
45602690	DOID:381
45602690	DOID:848
45559165	C0022408
45559165	DOID:381
45559165	DOID:848
45573733	C0022408
45573733	DOID:381
45573733	DOID:848
45535139	C0022408
45535139	DOID:381
45535139	DOID:848
45559160	C0022408
45559160	DOID:381
45559160	DOID:848
45540031	C0022408
45540031	DOID:381
45540031	DOID:848
45602689	C0022408
45602689	DOID:381
45602689	DOID:848
45540026	C0022408
45540026	DOID:381
45540026	DOID:848
45602684	C0022408
45602684	DOID:381
45602684	DOID:848
45588204	C0022408
45588204	DOID:381
45588204	DOID:848
45559162	C0022408
45559162	DOID:381
45559162	DOID:848
45544837	C0022408
45544837	DOID:381
45544837	DOID:848
45602683	C0022408
45602683	DOID:381
45602683	DOID:848
45559161	C0022408
45559161	DOID:381
45559161	DOID:848
45597905	C0022408
45597905	DOID:381
45597905	DOID:848
45593086	C0022408
45593086	DOID:381
45593086	DOID:848
45559159	C0022408
45559159	DOID:381
45559159	DOID:848
45563986	C0022408
45563986	DOID:381
45563986	DOID:848
45588205	C0022408
45588205	DOID:381
45588205	DOID:848
45535135	C0022408
45535135	DOID:381
45535135	DOID:848
45593083	C0022408
45593083	DOID:381
45593083	DOID:848
45535144	C0022408
45535144	DOID:381
45535144	DOID:848
45535138	C0022408
45535138	DOID:381
45535138	DOID:848
1575102	C0032343
44837695	C0032343
44828212	C0016658
45573526	C0016658
45592889	C0016658
45563798	C0016658
44822366	C0016658
1569701	C0024523
1569700	C0024523
44826729	C0024523
37200674	C0024523
44837184	C0024523
44825536	C0024523
35208405	C0024523
45572237	C0024523
35208406	C0024523
45595763	DOID:4971
44821779	DOID:4971
45589867	C3160741
18459	C3160741
44828331	C3160741
18457	C3160741
45604365	C3160741
45580224	C3160741
45541618	C3160741
44829236	C0026857
44829236	DOID:17
1571447	C0026857
1571447	DOID:17
35209147	C0026857
35209147	DOID:17
1570394	C0026857
1570394	DOID:17
35209148	C0026857
35209148	DOID:17
44819996	C0026857
44819996	DOID:17
44831534	C0026857
44831534	DOID:17
19166	C0700292
19166	D000860
45551432	C0700292
45551432	D000860
1575139	C0700292
1575139	D000860
45585178	C0700292
45585178	D000860
45575500	C0700292
45575500	D000860
44823645	C0700292
44823645	D000860
45575501	C0700292
45575501	D000860
19165	C0700292
19165	D000860
45558510	C0021564
10250	C0021564
10249	C0021564
1572339	C0021564
45544184	C0021564
45539390	C0021564
45592463	C0021564
45548711	DOID:0060903
1571668	DOID:0060903
45587288	DOID:0060903
45534181	DOID:0060903
45567894	DOID:0060903
45548392	C0022410
45577225	C0022410
1570553	C0022410
45591806	C0022410
45581632	C0086543
45576702	C0086543
44833483	C0086543
45605647	C0086543
45533281	C0086543
45605648	C0086543
1567799	C0086692
45595749	C0086692
45605352	C0086692
44831030	C0086692
45577843	C3263723
45539395	C3263723
45597217	C3263723
45534487	C3263723
45582738	C3263723
45568169	C3263723
45597230	C3263723
45587548	C3263723
45577844	C3263723
44831716	C3263723
45573050	C3263723
45553769	C3263723
1567868	C0023530
1567868	DOID:615
44836949	C0023530
44836949	DOID:615
45576413	C0023530
45576413	DOID:615
44828822	C0023530
44828822	DOID:615
45566711	C0023530
45566711	DOID:615
44829911	C0023530
44829911	DOID:615
44830306	C0020458
1569803	C0020458
44837132	C0004626
44837132	DOID:874
1569466	C0004626
1569466	DOID:874
44820885	C0004626
44820885	DOID:874
44821984	C0004626
44821984	DOID:874
35207948	C0004626
35207948	DOID:874
44834767	C0004626
44834767	DOID:874
35207947	C0004626
35207947	DOID:874
44835265	C0006434
17499	C0006434
45541423	C0006434
45594543	C0006434
45576635	C0271321
1568478	C0271321
45538171	C0271321
45566929	C0271321
45566928	C0271321
45538172	C0271321
45542943	C0271321
45533193	C0271321
35207648	C0003507
35207648	DOID:1712
44831228	C0003507
44831228	DOID:1712
45559090	C0151937
1573034	C0151937
45549611	C0151937
12598	C0151937
45602612	C0151937
45597816	C0151937
12599	C0151937
45588128	C0151937
12597	C0151937
45544772	C0151937
1574464	C0332687
17281	C0332687
1574488	C0332687
17342	C0332687
45565406	C0332687
17341	C0332687
44832883	C0332687
45536592	C0332687
45608907	C0332687
45608910	C0332687
17282	C0332687
45570275	C0332687
17340	C0332687
45608906	C0332687
45546227	C0332687
45570287	C0332687
17280	C0332687
45608909	C0332687
45594504	C0332687
45584765	C0332687
45570276	C0332687
1571006	DOID:2965
1571010	DOID:2965
45538857	DOID:2965
1571011	DOID:2965
45538856	DOID:2965
45548497	DOID:2965
45567644	DOID:2965
1571009	DOID:2965
1571008	DOID:2965
1571007	DOID:2965
45606313	DOID:2965
45577340	DOID:2965
45577341	DOID:2965
45533929	DOID:2965
45533927	DOID:2965
45533928	DOID:2965
1571012	DOID:2965
45582237	DOID:2965
45548498	DOID:2965
45606312	DOID:2965
45596672	DOID:2965
45606314	DOID:2965
45596673	DOID:2965
45601528	DOID:2965
45548496	DOID:2965
45596674	DOID:2965
45582238	DOID:2965
45548495	DOID:2965
1570221	DOID:0111063
44824495	DOID:0111063
45601324	DOID:0111063
44831484	DOID:0111063
44826866	DOID:0111063
45591725	DOID:0111063
45538664	DOID:0111063
1567386	DOID:8568
45576263	DOID:8568
44819380	DOID:8568
1567383	DOID:8568
1567387	DOID:8568
45600453	DOID:8568
45605226	DOID:8568
45595613	DOID:8568
19282	C0009492
19282	DOID:682
44820231	C0009492
44820231	DOID:682
45537005	C0009492
45537005	DOID:682
45556225	C0009492
45556225	DOID:682
44836885	C0494165
44830990	C0494165
1569001	C0271468
1568991	C0271468
1568998	C0271468
1569000	C0271468
45596161	C0271468
45538338	C0271468
45552745	C0271468
45600995	C0271468
44821934	C0271468
45533396	C0271468
44825417	C0271468
45557500	C0271468
44830061	C0271468
45572049	C0271468
45533397	C0271468
1567241	C0009450
1567241	C0016397
44834381	C0009450
44834381	C0016397
44832031	C0009450
44832031	C0016397
45605184	C0009450
45605184	C0016397
45561678	C0009450
45561678	C0016397
44819300	C0009450
44819300	C0016397
1574472	C0006434
17411	C0006434
45551068	C0006434
1574517	C0006434
17303	C0006434
17410	C0006434
17302	C0006434
17301	C0006434
45555832	C0006434
17409	C0006434
45604156	C0006434
44828309	C0006434
45575169	C0006434
45604140	C0006434
45579979	C0006434
45546233	C0006434
45551069	C0006434
45570282	C0006434
45584786	C0006434
45560580	C0006434
45565438	C0006434
11451	C0037578
45554051	C0037578
45597499	C0037578
45566733	C0011849
45566733	DOID:9351
1326492	C0011849
1326492	DOID:9351
45600636	C0011849
45600636	DOID:9351
45538473	C0001361
1569448	C0001361
1569450	C0001361
1569451	C0001361
45591539	C0001361
44821975	C0001361
45605880	C0001361
45576316	C0553723
45571508	C0553723
45532909	C0553723
45600499	C0553723
44826405	C0553723
45600625	C0018133
44829905	C0018133
44828814	C0018133
45537943	C0018133
45595782	C0018133
44835837	C0085622
1568417	C0085622
44820764	C0085622
45542910	C0085622
45565860	C0543467
19542	C0543467
19543	C0543467
1575255	C0543467
19540	C0543467
19539	C0543467
45541853	C0543467
45599786	C0543467
45551514	C0543467
45599785	C0543467
1575258	C0543467
45575594	C0543467
45570738	C0543467
19556	C0543467
19538	C0543467
45575593	C0543467
45537049	C0543467
19557	C0543467
45570743	C0543467
45541851	C0543467
45599787	C0543467
19559	C0543467
19560	C0543467
45561057	C0543467
19561	C0543467
45575592	C0543467
19558	C0543467
45590091	C0543467
45609357	C0543467
45570744	C0543467
45585279	C0543467
45541850	C0543467
44829478	C0543467
45585280	C0543467
45570739	C0543467
45575591	C0543467
45600555	C0024299
45600555	DOID:0060058
45576354	C0024299
44822894	C0024299
44822894	DOID:0060058
44820625	C0024299
44820625	DOID:0060058
45552298	C0024299
45552298	DOID:0060058
45561861	C0024299
45561861	DOID:0060058
45605311	C0024299
45605311	DOID:0060058
44833317	C0024299
44833317	DOID:0060058
45595700	C0024299
45595700	DOID:0060058
45561852	C0024299
45561852	DOID:0060058
45561850	C0024299
45561850	DOID:0060058
45542640	C0024299
45542640	DOID:0060058
45600558	C0024299
45600558	DOID:0060058
45557035	C0024299
45571562	C0024299
45571562	DOID:0060058
45537851	C0024299
45537851	DOID:0060058
44828751	C0024299
44828751	DOID:0060058
44819446	C0024299
44819446	DOID:0060058
45605320	C0024299
45605320	DOID:0060058
45557028	C0024299
45557028	DOID:0060058
45586039	C0024299
45586039	DOID:0060058
44834506	C0024299
44834506	DOID:0060058
45586054	C0024299
45586054	DOID:0060058
45581247	C0024299
45581247	DOID:0060058
44835707	C0024299
44835707	DOID:0060058
45532944	C0024299
45532944	DOID:0060058
45566637	C0024299
45566637	DOID:0060058
45595703	C0024299
45595703	DOID:0060058
45581248	C0024299
45581248	DOID:0060058
44835709	C0024299
44835709	DOID:0060058
44837620	C3160741
45607321	C0016658
45539831	C0016658
45597693	C0016658
44829341	C0016658
45534965	C0016658
45592900	C0016658
45539833	C0016658
44819497	C0700502
35206858	C0700502
44827613	C0700502
44828786	C0700502
35206850	C0700502
1574310	C0006434
16961	C0006434
1574377	C0006434
1574417	C0006434
17052	C0006434
17161	C0006434
45555793	C0006434
16871	C0006434
16959	C0006434
44832871	C0006434
17162	C0006434
1574342	C0006434
17054	C0006434
45579950	C0006434
17053	C0006434
45589552	C0006434
45575108	C0006434
16872	C0006434
16873	C0006434
45555808	C0006434
45570217	C0006434
45546162	C0006434
17160	C0006434
16960	C0006434
45584699	C0006434
45565340	C0006434
45555775	C0006434
45555776	C0006434
45550958	C0006434
45604116	C0006434
45579891	C0006434
45541338	C0006434
45546202	C0006434
45575094	C0006434
45536551	C0006434
45570216	C0006434
45551012	C0006434
45536552	C0006434
45565386	C0006434
45575075	C0006434
45555795	C0006434
1570613	DOID:9074
45606214	DOID:9074
1573410	C0016658
45578839	C0016658
13820	C0016658
45588535	C0016658
45593424	C0016658
13822	C0016658
45603056	C0016658
13821	C0016658
45569174	C0016658
45583703	C0016658
1568610	DOID:14291
44819645	DOID:14291
1568611	DOID:14291
45571910	DOID:14291
45576684	DOID:14291
45562182	DOID:14291
45581614	DOID:14291
44830030	DOID:14291
45533263	DOID:14291
45548674	C0016034
45548674	DOID:10354
45548674	DOID:3463
45548674	DOID:5998
44830188	C0016034
44830188	DOID:10354
44830188	DOID:3463
44830188	DOID:5998
45534134	C0016034
45534134	DOID:10354
45534134	DOID:3463
45534134	DOID:5998
45539057	C0016034
45539057	DOID:10354
45539057	DOID:3463
45539057	DOID:5998
1571546	C0016034
1571546	DOID:10354
1571546	DOID:3463
1571546	DOID:5998
45543274	DOID:2797
44827828	DOID:2797
45548125	DOID:2797
44824293	DOID:2797
45601135	DOID:2797
45595955	DOID:9473
1568382	DOID:9473
45595954	DOID:9473
45566895	DOID:9473
1568392	DOID:9473
45542898	DOID:9473
45566896	DOID:9473
1568391	DOID:9473
45605569	DOID:9473
37200347	DOID:9473
37200348	DOID:9473
44825181	C0747256
44825181	DOID:12841
44832114	C0747256
44832114	DOID:12841
1567440	C0747256
1567440	DOID:12841
35205968	C0747256
35205968	DOID:12841
44829783	C0747256
44829783	DOID:12841
35205969	C0747256
35205969	DOID:12841
1570490	C0012691
45538724	C0012691
45572408	C0012691
45601403	C0012691
44829070	C1704272
45601728	C1704272
44829069	C1704272
44823414	C0000768
44823414	DOID:3652
44820031	C0000768
44820031	DOID:3652
44825769	C0000768
44825769	DOID:3652
1572185	C0000768
1572185	DOID:3652
35211260	C0000768
35211260	DOID:3652
35211259	C0000768
35211259	DOID:3652
1595689	C0000768
1595689	DOID:3652
44825770	C0000768
44825770	DOID:3652
13029	C0012691
13040	C0012691
45573897	C0012691
13048	C0012691
13042	C0012691
45578649	C0012691
45554597	C0012691
13024	C0012691
45568983	C0012691
13053	C0012691
13054	C0012691
13023	C0012691
13047	C0012691
13046	C0012691
13028	C0012691
45568979	C0012691
45564152	C0012691
13034	C0012691
45573900	C0012691
45607668	C0012691
45568985	C0012691
45593248	C0012691
13030	C0012691
45588369	C0012691
13035	C0012691
13036	C0012691
45607671	C0012691
45545003	C0012691
45549822	C0012691
13052	C0012691
13041	C0012691
45602855	C0012691
45588363	C0012691
45559316	C0012691
45549818	C0012691
45588373	C0012691
45607673	C0012691
13022	C0012691
45545000	C0012691
45593247	C0012691
45598060	C0012691
45573899	C0012691
45540173	C0012691
45540170	C0012691
45593249	C0012691
45578650	C0012691
45573895	C0012691
45535337	C0012691
45598059	C0012691
45554601	C0012691
45593246	C0012691
45588365	C0012691
45568989	C0012691
45549823	C0012691
44833968	C0016658
45549382	C0016658
45558872	C0016658
45539730	C0016658
45578200	C0016658
45534855	C0016658
45539732	C0016658
45596252	DOID:0060903
1569356	DOID:0060903
45552852	DOID:0060903
45562406	DOID:0060903
45581821	DOID:0060903
1572098	C0000768
1572098	DOID:11994
44821202	C0000768
44821202	DOID:11994
45572969	C0000768
45572969	DOID:11994
45563250	C0000768
45563250	DOID:11994
1569411	C0085096
1569411	DOID:341
44834763	C0085096
44834763	DOID:341
45605870	C0085096
45605870	DOID:341
44837126	C0085096
44837126	DOID:341
44827815	C0085096
44827815	DOID:341
44825456	C0085096
44825456	DOID:341
1569412	C0085096
1569412	DOID:341
1569415	C0085096
1569415	DOID:341
45567252	C0085096
45567252	DOID:341
45552868	C0085096
45552868	DOID:341
44833595	C0085096
44833595	DOID:341
45562423	C0085096
45562423	DOID:341
44820879	C0085096
44820879	DOID:341
1568885	C0152198
44821888	C0152198
44820798	C0152198
44828919	C0152198
44826581	C0152198
44833365	C0011849
44833365	DOID:9351
1567972	C0011849
1567972	DOID:9351
1567984	C0011849
1567984	DOID:9351
1567988	C0011849
1567988	DOID:9351
45581358	C0011849
45581358	DOID:9351
44820685	C0011849
44820685	DOID:9351
45566737	C0011849
45566737	DOID:9351
1567985	C0011849
1567985	DOID:9351
35206884	C0011849
35206884	DOID:9351
45600644	C0011849
45600644	DOID:9351
44828793	C0011849
44828793	DOID:9351
45566736	C0011849
45566736	DOID:9351
45533024	C0011849
45533024	DOID:9351
44819503	C0011849
44819503	DOID:9351
1567973	C0011849
1567973	DOID:9351
45561953	C0011849
45561953	DOID:9351
45586144	C0011849
45586144	DOID:9351
1567974	C0011849
1567974	DOID:9351
45557116	C0011849
45557116	DOID:9351
1567987	C0011849
1567987	DOID:9351
45595805	C0011849
45595805	DOID:9351
45581359	C0011849
45581359	DOID:9351
45571081	C3263723
45542169	C3263723
45556602	C3263723
45580790	C3263723
44837704	C3263723
45590451	C3263723
45609626	C3263723
45542166	C3263723
45551845	C3263723
45600111	C3263723
45551847	C3263723
45566132	C3263723
45556604	C3263723
45590149	C3263723
45537111	C3263723
45561395	C3263723
45590145	C3263723
45585569	C3263723
45595242	C3263723
45551842	C3263723
45551841	C3263723
45604869	C3263723
45595239	C3263723
45547063	C3263723
45590146	C3263723
45551843	C3263723
45565915	C3263723
45609414	C3263723
45594985	C3263723
45542174	C3263723
45556597	C3263723
45561398	C3263723
45546770	C3263723
45551849	C3263723
45566189	C3263723
45561377	C3263723
45556591	C3263723
45542160	C3263723
45609692	C3263723
45585571	C3263723
45580774	C3263723
45609677	C3263723
45566186	C3263723
45575914	C3263723
45575912	C3263723
45595241	C3263723
45585580	C3263723
45604866	C3263723
45561394	C3263723
45542178	C3263723
45571076	C3263723
45595237	C3263723
45556599	C3263723
45556584	C3263723
45561390	C3263723
45600105	C3263723
45575909	C3263723
45585567	C3263723
45575639	C3263723
45571077	C3263723
45595245	C3263723
45595190	C3263723
45585566	C3263723
45571080	C3263723
45609680	C3263723
45547043	C3263723
45590438	C3263723
45551790	C3263723
45590433	C3263723
45585587	C3263723
45590447	C3263723
45590449	C3263723
45609674	C3263723
45547047	C3263723
45585575	C3263723
45561339	C3263723
45590432	C3263723
45609416	C3263723
45547044	C3263723
45570798	C3263723
45600116	C3263723
45609673	C3263723
45546781	C3263723
45571079	C3263723
45547054	C3263723
45600108	C3263723
45570799	C3263723
45546773	C3263723
45575902	C3263723
45571097	C3263723
45551836	C3263723
45537383	C3263723
45551840	C3263723
45600107	C3263723
45580780	C3263723
45600114	C3263723
45595248	C3263723
45547034	C3263723
45556582	C3263723
45595247	C3263723
45580777	C3263723
45547040	C3263723
45561385	C3263723
45609696	C3263723
45547049	C3263723
45609689	C3263723
45595227	C3263723
45542181	C3263723
45546999	C3263723
45585586	C3263723
45600113	C3263723
45561382	C3263723
45551853	C3263723
45542186	C3263723
45575899	C3263723
45609627	C3263723
45609701	C3263723
45571078	C3263723
45595234	C3263723
45561389	C3263723
